,article_id,challenging,no_effect,reinforcing,split_label,concat_results,concat_results_binary,majority,distribution_CRNe
719,1820352.txt,0.0,1.0,2.0,train,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
720,1820353.txt,0.0,2.0,1.0,train,012,FalseTrueTrue,no_effect,"[0.0, 0.333, 0.667]"
721,1820362.txt,1.0,1.0,1.0,train,111,TrueTrueTrue,na,"[0.333, 0.333, 0.333]"
722,1820436.txt,0.0,1.0,2.0,train,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
723,1820437.txt,0.0,1.0,2.0,train,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
724,1820483.txt,1.0,1.0,1.0,train,111,TrueTrueTrue,na,"[0.333, 0.333, 0.333]"
725,1820686.txt,0.0,3.0,0.0,train,003,FalseFalseTrue,no_effect,"[0.0, 0.0, 1.0]"
726,1820702.txt,0.0,1.0,2.0,train,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
727,1820704.txt,0.0,2.0,1.0,train,012,FalseTrueTrue,no_effect,"[0.0, 0.333, 0.667]"
728,1820876.txt,1.0,2.0,0.0,train,102,TrueFalseTrue,no_effect,"[0.333, 0.0, 0.667]"
729,1820877.txt,0.0,1.0,2.0,train,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
730,1821045.txt,2.0,1.0,0.0,train,201,TrueFalseTrue,challenging,"[0.667, 0.0, 0.333]"
731,1821298.txt,0.0,1.0,2.0,train,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
732,1821300.txt,2.0,1.0,0.0,train,201,TrueFalseTrue,challenging,"[0.667, 0.0, 0.333]"
733,1821780.txt,0.0,2.0,1.0,train,012,FalseTrueTrue,no_effect,"[0.0, 0.333, 0.667]"
734,1821935.txt,0.0,1.0,2.0,train,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
735,1821936.txt,0.0,0.0,3.0,train,030,FalseTrueFalse,reinforcing,"[0.0, 1.0, 0.0]"
736,1821982.txt,0.0,1.0,2.0,train,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
737,1821983.txt,0.0,1.0,2.0,train,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
738,1822024.txt,0.0,3.0,0.0,train,003,FalseFalseTrue,no_effect,"[0.0, 0.0, 1.0]"
739,1822078.txt,1.0,0.0,2.0,train,120,TrueTrueFalse,reinforcing,"[0.333, 0.667, 0.0]"
740,1822109.txt,0.0,2.0,1.0,train,012,FalseTrueTrue,no_effect,"[0.0, 0.333, 0.667]"
741,1822111.txt,0.0,2.0,1.0,train,012,FalseTrueTrue,no_effect,"[0.0, 0.333, 0.667]"
742,1822375.txt,0.0,3.0,0.0,train,003,FalseFalseTrue,no_effect,"[0.0, 0.0, 1.0]"
743,1822577.txt,0.0,2.0,1.0,train,012,FalseTrueTrue,no_effect,"[0.0, 0.333, 0.667]"
744,1822578.txt,0.0,1.0,2.0,train,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
745,1822602.txt,1.0,0.0,2.0,train,120,TrueTrueFalse,reinforcing,"[0.333, 0.667, 0.0]"
746,1822970.txt,0.0,3.0,0.0,train,003,FalseFalseTrue,no_effect,"[0.0, 0.0, 1.0]"
747,1822972.txt,0.0,1.0,2.0,train,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
748,1823203.txt,1.0,1.0,1.0,train,111,TrueTrueTrue,na,"[0.333, 0.333, 0.333]"
749,1823405.txt,0.0,1.0,2.0,train,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
750,1823651.txt,0.0,1.0,2.0,train,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
751,1823663.txt,0.0,1.0,2.0,train,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
752,1823692.txt,0.0,3.0,0.0,train,003,FalseFalseTrue,no_effect,"[0.0, 0.0, 1.0]"
753,1823693.txt,0.0,0.0,3.0,train,030,FalseTrueFalse,reinforcing,"[0.0, 1.0, 0.0]"
754,1823728.txt,0.0,3.0,0.0,train,003,FalseFalseTrue,no_effect,"[0.0, 0.0, 1.0]"
755,1823782.txt,0.0,3.0,0.0,train,003,FalseFalseTrue,no_effect,"[0.0, 0.0, 1.0]"
756,1823783.txt,0.0,1.0,2.0,train,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
757,1823824.txt,1.0,1.0,1.0,train,111,TrueTrueTrue,na,"[0.333, 0.333, 0.333]"
758,1824029.txt,1.0,1.0,1.0,train,111,TrueTrueTrue,na,"[0.333, 0.333, 0.333]"
759,1824030.txt,0.0,2.0,1.0,train,012,FalseTrueTrue,no_effect,"[0.0, 0.333, 0.667]"
760,1824221.txt,0.0,1.0,2.0,train,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
761,1824429.txt,0.0,1.0,2.0,train,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
762,1824626.txt,0.0,1.0,2.0,train,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
763,1824628.txt,0.0,1.0,2.0,train,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
764,1824873.txt,0.0,2.0,1.0,train,012,FalseTrueTrue,no_effect,"[0.0, 0.333, 0.667]"
765,1825341.txt,0.0,1.0,2.0,train,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
766,1825343.txt,0.0,1.0,2.0,train,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
767,1825399.txt,1.0,1.0,1.0,train,111,TrueTrueTrue,na,"[0.333, 0.333, 0.333]"
768,1825405.txt,0.0,1.0,2.0,train,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
769,1825489.txt,0.0,3.0,0.0,train,003,FalseFalseTrue,no_effect,"[0.0, 0.0, 1.0]"
770,1825538.txt,0.0,2.0,1.0,train,012,FalseTrueTrue,no_effect,"[0.0, 0.333, 0.667]"
771,1825749.txt,1.0,0.0,2.0,train,120,TrueTrueFalse,reinforcing,"[0.333, 0.667, 0.0]"
772,1825931.txt,0.0,1.0,2.0,train,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
773,1825932.txt,0.0,0.0,3.0,train,030,FalseTrueFalse,reinforcing,"[0.0, 1.0, 0.0]"
774,1826133.txt,0.0,0.0,3.0,train,030,FalseTrueFalse,reinforcing,"[0.0, 1.0, 0.0]"
775,1826377.txt,0.0,2.0,1.0,train,012,FalseTrueTrue,no_effect,"[0.0, 0.333, 0.667]"
776,1826378.txt,1.0,2.0,0.0,train,102,TrueFalseTrue,no_effect,"[0.333, 0.0, 0.667]"
777,1826583.txt,0.0,2.0,1.0,train,012,FalseTrueTrue,no_effect,"[0.0, 0.333, 0.667]"
778,1826592.txt,0.0,1.0,2.0,train,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
779,1826721.txt,0.0,2.0,1.0,train,012,FalseTrueTrue,no_effect,"[0.0, 0.333, 0.667]"
780,1826723.txt,0.0,1.0,2.0,train,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
781,1826988.txt,0.0,2.0,1.0,train,012,FalseTrueTrue,no_effect,"[0.0, 0.333, 0.667]"
782,1826989.txt,0.0,2.0,1.0,train,012,FalseTrueTrue,no_effect,"[0.0, 0.333, 0.667]"
783,1827046.txt,1.0,0.0,2.0,train,120,TrueTrueFalse,reinforcing,"[0.333, 0.667, 0.0]"
784,1827077.txt,1.0,1.0,1.0,train,111,TrueTrueTrue,na,"[0.333, 0.333, 0.333]"
785,1827135.txt,0.0,1.0,2.0,train,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
786,1827136.txt,1.0,1.0,1.0,train,111,TrueTrueTrue,na,"[0.333, 0.333, 0.333]"
787,1827562.txt,2.0,0.0,1.0,train,210,TrueTrueFalse,challenging,"[0.667, 0.333, 0.0]"
788,1827569.txt,1.0,1.0,1.0,train,111,TrueTrueTrue,na,"[0.333, 0.333, 0.333]"
789,1827751.txt,0.0,0.0,3.0,train,030,FalseTrueFalse,reinforcing,"[0.0, 1.0, 0.0]"
790,1827752.txt,0.0,3.0,0.0,train,003,FalseFalseTrue,no_effect,"[0.0, 0.0, 1.0]"
791,1827754.txt,0.0,2.0,1.0,train,012,FalseTrueTrue,no_effect,"[0.0, 0.333, 0.667]"
792,1827987.txt,1.0,0.0,2.0,train,120,TrueTrueFalse,reinforcing,"[0.333, 0.667, 0.0]"
793,1827988.txt,0.0,3.0,0.0,train,003,FalseFalseTrue,no_effect,"[0.0, 0.0, 1.0]"
794,1828218.txt,0.0,2.0,1.0,train,012,FalseTrueTrue,no_effect,"[0.0, 0.333, 0.667]"
795,1828382.txt,0.0,3.0,0.0,train,003,FalseFalseTrue,no_effect,"[0.0, 0.0, 1.0]"
796,1828383.txt,0.0,1.0,2.0,train,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
797,1828707.txt,1.0,1.0,1.0,train,111,TrueTrueTrue,na,"[0.333, 0.333, 0.333]"
798,1828749.txt,0.0,2.0,1.0,train,012,FalseTrueTrue,no_effect,"[0.0, 0.333, 0.667]"
799,1828753.txt,1.0,1.0,1.0,train,111,TrueTrueTrue,na,"[0.333, 0.333, 0.333]"
800,1828848.txt,1.0,2.0,0.0,validate,102,TrueFalseTrue,no_effect,"[0.333, 0.0, 0.667]"
801,1829069.txt,1.0,2.0,0.0,validate,102,TrueFalseTrue,no_effect,"[0.333, 0.0, 0.667]"
802,1829070.txt,0.0,0.0,3.0,validate,030,FalseTrueFalse,reinforcing,"[0.0, 1.0, 0.0]"
803,1829263.txt,1.0,0.0,2.0,validate,120,TrueTrueFalse,reinforcing,"[0.333, 0.667, 0.0]"
804,1829484.txt,0.0,3.0,0.0,validate,003,FalseFalseTrue,no_effect,"[0.0, 0.0, 1.0]"
805,1829697.txt,0.0,3.0,0.0,validate,003,FalseFalseTrue,no_effect,"[0.0, 0.0, 1.0]"
806,1829698.txt,1.0,0.0,2.0,validate,120,TrueTrueFalse,reinforcing,"[0.333, 0.667, 0.0]"
807,1829886.txt,0.0,2.0,1.0,validate,012,FalseTrueTrue,no_effect,"[0.0, 0.333, 0.667]"
808,1829888.txt,1.0,1.0,1.0,validate,111,TrueTrueTrue,na,"[0.333, 0.333, 0.333]"
809,1830073.txt,0.0,2.0,1.0,validate,012,FalseTrueTrue,no_effect,"[0.0, 0.333, 0.667]"
810,1830368.txt,0.0,1.0,2.0,validate,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
811,1830419.txt,0.0,2.0,1.0,validate,012,FalseTrueTrue,no_effect,"[0.0, 0.333, 0.667]"
812,1830504.txt,0.0,2.0,1.0,validate,012,FalseTrueTrue,no_effect,"[0.0, 0.333, 0.667]"
813,1830779.txt,2.0,0.0,1.0,validate,210,TrueTrueFalse,challenging,"[0.667, 0.333, 0.0]"
814,1830802.txt,0.0,1.0,2.0,validate,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
815,1830803.txt,0.0,3.0,0.0,validate,003,FalseFalseTrue,no_effect,"[0.0, 0.0, 1.0]"
816,1830984.txt,1.0,2.0,0.0,validate,102,TrueFalseTrue,no_effect,"[0.333, 0.0, 0.667]"
817,1831162.txt,0.0,0.0,3.0,validate,030,FalseTrueFalse,reinforcing,"[0.0, 1.0, 0.0]"
818,1831163.txt,0.0,1.0,2.0,validate,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
819,1831408.txt,0.0,2.0,1.0,validate,012,FalseTrueTrue,no_effect,"[0.0, 0.333, 0.667]"
820,1831410.txt,0.0,1.0,2.0,validate,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
821,1831626.txt,0.0,1.0,2.0,validate,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
822,1831807.txt,0.0,0.0,3.0,validate,030,FalseTrueFalse,reinforcing,"[0.0, 1.0, 0.0]"
823,1832112.txt,0.0,1.0,2.0,validate,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
824,1832113.txt,1.0,1.0,1.0,validate,111,TrueTrueTrue,na,"[0.333, 0.333, 0.333]"
825,1832154.txt,0.0,2.0,1.0,validate,012,FalseTrueTrue,no_effect,"[0.0, 0.333, 0.667]"
826,1832155.txt,0.0,2.0,1.0,validate,012,FalseTrueTrue,no_effect,"[0.0, 0.333, 0.667]"
827,1832172.txt,0.0,1.0,2.0,validate,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
828,1832258.txt,0.0,2.0,1.0,validate,012,FalseTrueTrue,no_effect,"[0.0, 0.333, 0.667]"
829,1832259.txt,0.0,2.0,1.0,validate,012,FalseTrueTrue,no_effect,"[0.0, 0.333, 0.667]"
830,1832496.txt,1.0,1.0,1.0,validate,111,TrueTrueTrue,na,"[0.333, 0.333, 0.333]"
831,1832538.txt,0.0,1.0,2.0,validate,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
832,1832892.txt,1.0,1.0,1.0,validate,111,TrueTrueTrue,na,"[0.333, 0.333, 0.333]"
833,1833091.txt,0.0,1.0,2.0,validate,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
834,1833514.txt,0.0,1.0,2.0,validate,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
835,1833744.txt,0.0,3.0,0.0,validate,003,FalseFalseTrue,no_effect,"[0.0, 0.0, 1.0]"
836,1833784.txt,2.0,1.0,0.0,validate,201,TrueFalseTrue,challenging,"[0.667, 0.0, 0.333]"
837,1833813.txt,0.0,1.0,2.0,validate,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
838,1833828.txt,0.0,2.0,1.0,validate,012,FalseTrueTrue,no_effect,"[0.0, 0.333, 0.667]"
839,1833898.txt,0.0,2.0,1.0,validate,012,FalseTrueTrue,no_effect,"[0.0, 0.333, 0.667]"
840,1834145.txt,0.0,1.0,2.0,validate,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
841,1834147.txt,0.0,0.0,3.0,validate,030,FalseTrueFalse,reinforcing,"[0.0, 1.0, 0.0]"
842,1834326.txt,0.0,1.0,2.0,validate,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
843,1834714.txt,0.0,2.0,1.0,validate,012,FalseTrueTrue,no_effect,"[0.0, 0.333, 0.667]"
844,1834932.txt,0.0,1.0,2.0,validate,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
845,1835091.txt,0.0,1.0,2.0,validate,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
846,1835092.txt,0.0,1.0,2.0,validate,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
847,1835422.txt,1.0,0.0,2.0,validate,120,TrueTrueFalse,reinforcing,"[0.333, 0.667, 0.0]"
848,1835423.txt,0.0,1.0,2.0,validate,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
849,1835446.txt,0.0,2.0,1.0,validate,012,FalseTrueTrue,no_effect,"[0.0, 0.333, 0.667]"
850,1835471.txt,0.0,2.0,1.0,validate,012,FalseTrueTrue,no_effect,"[0.0, 0.333, 0.667]"
851,1835472.txt,1.0,0.0,2.0,validate,120,TrueTrueFalse,reinforcing,"[0.333, 0.667, 0.0]"
852,1835486.txt,0.0,1.0,2.0,validate,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
853,1835572.txt,0.0,1.0,2.0,validate,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
854,1835834.txt,1.0,1.0,1.0,validate,111,TrueTrueTrue,na,"[0.333, 0.333, 0.333]"
855,1836029.txt,0.0,2.0,1.0,validate,012,FalseTrueTrue,no_effect,"[0.0, 0.333, 0.667]"
856,1836189.txt,1.0,0.0,2.0,validate,120,TrueTrueFalse,reinforcing,"[0.333, 0.667, 0.0]"
857,1836707.txt,0.0,2.0,1.0,validate,012,FalseTrueTrue,no_effect,"[0.0, 0.333, 0.667]"
858,1836888.txt,0.0,1.0,2.0,validate,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
859,1836904.txt,0.0,3.0,0.0,validate,003,FalseFalseTrue,no_effect,"[0.0, 0.0, 1.0]"
860,1837156.txt,1.0,0.0,2.0,validate,120,TrueTrueFalse,reinforcing,"[0.333, 0.667, 0.0]"
861,1837157.txt,1.0,1.0,1.0,validate,111,TrueTrueTrue,na,"[0.333, 0.333, 0.333]"
862,1837200.txt,0.0,0.0,3.0,validate,030,FalseTrueFalse,reinforcing,"[0.0, 1.0, 0.0]"
863,1837201.txt,1.0,2.0,0.0,validate,102,TrueFalseTrue,no_effect,"[0.333, 0.0, 0.667]"
864,1837222.txt,0.0,2.0,1.0,validate,012,FalseTrueTrue,no_effect,"[0.0, 0.333, 0.667]"
865,1837301.txt,1.0,0.0,2.0,validate,120,TrueTrueFalse,reinforcing,"[0.333, 0.667, 0.0]"
866,1837302.txt,0.0,1.0,2.0,validate,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
867,1837533.txt,2.0,0.0,1.0,validate,210,TrueTrueFalse,challenging,"[0.667, 0.333, 0.0]"
868,1837730.txt,0.0,1.0,2.0,validate,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
869,1837731.txt,1.0,1.0,1.0,validate,111,TrueTrueTrue,na,"[0.333, 0.333, 0.333]"
870,1837979.txt,0.0,2.0,1.0,validate,012,FalseTrueTrue,no_effect,"[0.0, 0.333, 0.667]"
871,1837980.txt,1.0,1.0,1.0,validate,111,TrueTrueTrue,na,"[0.333, 0.333, 0.333]"
872,1838098.txt,0.0,1.0,2.0,validate,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
873,1838472.txt,0.0,3.0,0.0,validate,003,FalseFalseTrue,no_effect,"[0.0, 0.0, 1.0]"
874,1838667.txt,1.0,1.0,1.0,validate,111,TrueTrueTrue,na,"[0.333, 0.333, 0.333]"
875,1838668.txt,1.0,1.0,1.0,validate,111,TrueTrueTrue,na,"[0.333, 0.333, 0.333]"
876,1838691.txt,0.0,1.0,2.0,validate,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
877,1838706.txt,0.0,2.0,1.0,validate,012,FalseTrueTrue,no_effect,"[0.0, 0.333, 0.667]"
878,1838707.txt,1.0,0.0,2.0,validate,120,TrueTrueFalse,reinforcing,"[0.333, 0.667, 0.0]"
879,1838726.txt,0.0,1.0,2.0,validate,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
880,1839178.txt,0.0,2.0,1.0,validate,012,FalseTrueTrue,no_effect,"[0.0, 0.333, 0.667]"
881,1839335.txt,0.0,2.0,1.0,validate,012,FalseTrueTrue,no_effect,"[0.0, 0.333, 0.667]"
882,1839342.txt,1.0,1.0,1.0,validate,111,TrueTrueTrue,na,"[0.333, 0.333, 0.333]"
883,1839716.txt,1.0,0.0,2.0,validate,120,TrueTrueFalse,reinforcing,"[0.333, 0.667, 0.0]"
884,1839718.txt,0.0,1.0,2.0,validate,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
885,1839895.txt,1.0,1.0,1.0,validate,111,TrueTrueTrue,na,"[0.333, 0.333, 0.333]"
886,1840376.txt,0.0,1.0,2.0,validate,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
887,1840396.txt,1.0,1.0,1.0,validate,111,TrueTrueTrue,na,"[0.333, 0.333, 0.333]"
888,1840421.txt,1.0,1.0,1.0,validate,111,TrueTrueTrue,na,"[0.333, 0.333, 0.333]"
889,1840522.txt,0.0,3.0,0.0,validate,003,FalseFalseTrue,no_effect,"[0.0, 0.0, 1.0]"
890,1840586.txt,0.0,1.0,2.0,validate,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
891,1840775.txt,0.0,2.0,1.0,validate,012,FalseTrueTrue,no_effect,"[0.0, 0.333, 0.667]"
892,1840973.txt,2.0,1.0,0.0,validate,201,TrueFalseTrue,challenging,"[0.667, 0.0, 0.333]"
893,1841158.txt,0.0,1.0,2.0,validate,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
894,1841791.txt,1.0,1.0,1.0,validate,111,TrueTrueTrue,na,"[0.333, 0.333, 0.333]"
895,1841792.txt,0.0,0.0,3.0,validate,030,FalseTrueFalse,reinforcing,"[0.0, 1.0, 0.0]"
896,1842013.txt,0.0,3.0,0.0,validate,003,FalseFalseTrue,no_effect,"[0.0, 0.0, 1.0]"
897,1842077.txt,0.0,2.0,1.0,validate,012,FalseTrueTrue,no_effect,"[0.0, 0.333, 0.667]"
898,1842082.txt,1.0,0.0,2.0,validate,120,TrueTrueFalse,reinforcing,"[0.333, 0.667, 0.0]"
899,1842180.txt,0.0,3.0,0.0,validate,003,FalseFalseTrue,no_effect,"[0.0, 0.0, 1.0]"
900,1842181.txt,0.0,0.0,3.0,test,030,FalseTrueFalse,reinforcing,"[0.0, 1.0, 0.0]"
901,1842994.txt,0.0,2.0,1.0,test,012,FalseTrueTrue,no_effect,"[0.0, 0.333, 0.667]"
902,1842995.txt,0.0,1.0,2.0,test,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
903,1843224.txt,0.0,1.0,2.0,test,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
904,1843372.txt,0.0,2.0,1.0,test,012,FalseTrueTrue,no_effect,"[0.0, 0.333, 0.667]"
905,1843374.txt,0.0,1.0,2.0,test,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
906,1843649.txt,1.0,1.0,1.0,test,111,TrueTrueTrue,na,"[0.333, 0.333, 0.333]"
907,1843690.txt,0.0,2.0,1.0,test,012,FalseTrueTrue,no_effect,"[0.0, 0.333, 0.667]"
908,1843708.txt,0.0,2.0,1.0,test,012,FalseTrueTrue,no_effect,"[0.0, 0.333, 0.667]"
909,1843795.txt,0.0,1.0,2.0,test,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
910,1844052.txt,0.0,1.0,2.0,test,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
911,1844053.txt,0.0,2.0,1.0,test,012,FalseTrueTrue,no_effect,"[0.0, 0.333, 0.667]"
912,1844250.txt,1.0,1.0,1.0,test,111,TrueTrueTrue,na,"[0.333, 0.333, 0.333]"
913,1844253.txt,0.0,2.0,1.0,test,012,FalseTrueTrue,no_effect,"[0.0, 0.333, 0.667]"
914,1844646.txt,1.0,1.0,1.0,test,111,TrueTrueTrue,na,"[0.333, 0.333, 0.333]"
915,1844648.txt,0.0,1.0,2.0,test,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
916,1844840.txt,0.0,1.0,2.0,test,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
917,1844841.txt,1.0,1.0,1.0,test,111,TrueTrueTrue,na,"[0.333, 0.333, 0.333]"
918,1845027.txt,0.0,1.0,2.0,test,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
919,1845336.txt,0.0,0.0,3.0,test,030,FalseTrueFalse,reinforcing,"[0.0, 1.0, 0.0]"
920,1845359.txt,0.0,1.0,2.0,test,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
921,1845360.txt,0.0,2.0,1.0,test,012,FalseTrueTrue,no_effect,"[0.0, 0.333, 0.667]"
922,1845384.txt,0.0,3.0,0.0,test,003,FalseFalseTrue,no_effect,"[0.0, 0.0, 1.0]"
923,1845385.txt,1.0,1.0,1.0,test,111,TrueTrueTrue,na,"[0.333, 0.333, 0.333]"
924,1845399.txt,1.0,0.0,2.0,test,120,TrueTrueFalse,reinforcing,"[0.333, 0.667, 0.0]"
925,1845501.txt,0.0,1.0,2.0,test,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
926,1845502.txt,1.0,0.0,2.0,test,120,TrueTrueFalse,reinforcing,"[0.333, 0.667, 0.0]"
927,1845725.txt,1.0,1.0,1.0,test,111,TrueTrueTrue,na,"[0.333, 0.333, 0.333]"
928,1846108.txt,0.0,3.0,0.0,test,003,FalseFalseTrue,no_effect,"[0.0, 0.0, 1.0]"
929,1846321.txt,0.0,3.0,0.0,test,003,FalseFalseTrue,no_effect,"[0.0, 0.0, 1.0]"
930,1846520.txt,1.0,1.0,1.0,test,111,TrueTrueTrue,na,"[0.333, 0.333, 0.333]"
931,1846980.txt,1.0,0.0,2.0,test,120,TrueTrueFalse,reinforcing,"[0.333, 0.667, 0.0]"
932,1847027.txt,0.0,1.0,2.0,test,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
933,1847028.txt,1.0,1.0,1.0,test,111,TrueTrueTrue,na,"[0.333, 0.333, 0.333]"
934,1847348.txt,0.0,1.0,2.0,test,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
935,1847349.txt,0.0,2.0,1.0,test,012,FalseTrueTrue,no_effect,"[0.0, 0.333, 0.667]"
936,1847483.txt,1.0,2.0,0.0,test,102,TrueFalseTrue,no_effect,"[0.333, 0.0, 0.667]"
937,1847702.txt,1.0,0.0,2.0,test,120,TrueTrueFalse,reinforcing,"[0.333, 0.667, 0.0]"
938,1848146.txt,2.0,0.0,1.0,test,210,TrueTrueFalse,challenging,"[0.667, 0.333, 0.0]"
939,1848352.txt,1.0,0.0,2.0,test,120,TrueTrueFalse,reinforcing,"[0.333, 0.667, 0.0]"
940,1848363.txt,1.0,1.0,1.0,test,111,TrueTrueTrue,na,"[0.333, 0.333, 0.333]"
941,1848620.txt,0.0,1.0,2.0,test,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
942,1848621.txt,0.0,2.0,1.0,test,012,FalseTrueTrue,no_effect,"[0.0, 0.333, 0.667]"
943,1848655.txt,0.0,2.0,1.0,test,012,FalseTrueTrue,no_effect,"[0.0, 0.333, 0.667]"
944,1848664.txt,0.0,1.0,2.0,test,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
945,1848665.txt,0.0,1.0,2.0,test,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
946,1848692.txt,0.0,1.0,2.0,test,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
947,1848781.txt,0.0,1.0,2.0,test,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
948,1848782.txt,0.0,2.0,1.0,test,012,FalseTrueTrue,no_effect,"[0.0, 0.333, 0.667]"
949,1849004.txt,0.0,2.0,1.0,test,012,FalseTrueTrue,no_effect,"[0.0, 0.333, 0.667]"
950,1849189.txt,0.0,1.0,2.0,test,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
951,1849370.txt,0.0,1.0,2.0,test,021,FalseTrueTrue,reinforcing,"[0.0, 0.667, 0.333]"
952,1849778.txt,1.0,1.0,1.0,test,111,TrueTrueTrue,na,"[0.333, 0.333, 0.333]"
953,1849779.txt,0.0,3.0,0.0,test,003,FalseFalseTrue,no_effect,"[0.0, 0.0, 1.0]"
954,1849934.txt,0.0,3.0,0.0,test,003,FalseFalseTrue,no_effect,"[0.0, 0.0, 1.0]"
955,1850204.txt,0.0,2.0,1.0,test,012,FalseTrueTrue,no_effect,"[0.0, 0.333, 0.667]"
956,1850220.txt,1.0,1.0,1.0,test,111,TrueTrueTrue,na,"[0.333, 0.333, 0.333]"
957,1850221.txt,0.0,2.0,1.0,test,012,FalseTrueTrue,no_effect,"[0.0, 0.333, 0.667]"
